59,59,59,59,59,59,44,42,42,42,24,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,46,65,65,65,65,65,65,60,42,42,42,42,42,42,42,42,42,42,42,42,42,47,47,32,32,61,61,42,42,42,42,42,42,42,42,42,32,28,21,21,21,21,21,21,28,58,28,21,21,21,21,58,21,58,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,33,33,33,33,33,33,33,40,40,40,65,33,33,33,40,40,40,33,33,33,33,33,
62,62,62,62,62,62,36,42,42,24,24,24,42,42,42,42,42,42,44,44,44,44,51,51,51,51,42,42,42,42,42,42,42,24,42,42,42,42,42,42,46,65,65,65,65,65,65,65,65,60,42,42,42,42,42,42,42,42,42,42,42,46,25,25,32,32,39,39,61,42,42,42,42,42,42,42,42,32,58,21,21,21,21,21,21,28,58,28,21,21,21,21,58,21,58,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,33,33,33,33,33,65,65,65,33,33,33,33,65,65,65,33,33,33,33,33,
59,59,59,59,59,59,36,42,24,24,31,24,24,42,42,42,42,44,59,59,59,59,59,59,59,59,51,42,42,42,42,42,24,24,24,31,42,42,42,42,47,53,53,53,60,60,60,60,60,61,42,42,42,42,42,42,42,42,42,42,47,25,25,32,41,41,39,39,39,61,42,42,42,42,42,42,42,32,58,21,21,21,21,21,21,28,58,28,21,21,21,58,21,21,58,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
59,41,41,59,41,59,36,24,24,31,31,31,24,31,42,42,42,44,59,59,41,41,41,41,59,59,58,42,42,42,42,24,31,31,31,31,31,42,42,42,53,65,65,65,65,65,65,65,65,61,42,42,42,42,42,42,42,42,42,47,25,25,41,32,32,32,39,41,39,39,61,42,42,42,42,42,42,32,58,21,21,21,21,21,21,28,58,28,21,21,58,21,21,21,58,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,65,65,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
59,59,59,59,59,59,24,24,31,31,31,31,31,31,31,42,42,51,59,59,59,59,59,59,59,59,58,42,42,42,24,31,31,31,38,31,31,38,42,42,53,65,65,41,41,41,41,65,65,61,42,42,42,42,42,42,42,42,42,47,25,41,32,41,32,39,41,39,41,39,61,42,42,42,42,42,42,32,58,58,58,58,58,58,58,28,58,28,58,58,58,58,58,58,58,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
55,55,55,55,55,55,24,31,31,38,31,31,31,31,31,38,42,36,62,62,62,62,62,62,62,62,36,42,42,42,31,38,31,38,38,38,38,42,42,42,61,65,65,65,65,65,65,65,65,61,42,42,42,42,42,42,42,42,42,47,25,32,41,32,39,39,39,41,39,39,61,42,42,42,42,42,42,32,32,39,39,39,39,39,39,58,58,58,39,39,39,39,39,39,39,39,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
59,59,59,59,59,24,31,31,38,38,38,38,31,38,38,38,42,36,59,59,59,59,59,59,59,59,36,42,42,42,42,38,38,36,38,38,42,42,42,42,61,60,60,60,60,60,60,60,60,61,42,42,42,42,42,42,42,42,42,53,32,32,32,39,39,39,39,39,39,39,61,42,42,42,42,42,42,42,42,42,42,42,36,59,59,32,39,39,59,59,36,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
59,2,3,59,41,59,31,38,38,38,36,38,38,38,38,42,42,29,59,41,59,2,3,59,41,59,29,42,42,42,42,42,42,29,42,42,42,42,42,42,61,33,33,33,0,1,33,33,33,61,42,42,42,42,42,42,42,42,42,42,61,39,39,39,4,5,39,39,39,61,42,42,42,42,42,42,42,42,42,42,42,42,29,59,2,3,59,2,3,59,29,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,40,34,40,40,40,34,40,40,40,34,40,40,40,34,40,40,40,34,40,40,
59,9,10,59,41,59,22,42,38,38,29,38,38,42,42,42,42,29,59,41,59,9,10,59,41,59,29,42,42,42,42,42,42,29,42,42,42,42,42,42,61,33,33,33,7,8,33,33,33,61,42,42,42,42,42,42,42,42,42,42,42,61,39,39,11,12,39,39,61,42,42,42,42,42,42,42,42,42,42,42,42,42,29,59,7,10,59,7,10,59,29,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
59,16,17,59,59,59,22,42,42,42,22,42,42,42,42,42,42,22,59,59,59,16,17,59,59,59,22,42,42,42,42,42,42,29,42,42,42,42,42,42,61,33,33,33,14,15,33,33,33,61,42,42,42,42,42,42,42,42,42,42,42,42,61,60,18,19,60,60,42,42,42,42,42,42,42,42,42,42,42,42,42,42,22,59,16,17,59,16,17,59,22,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,
38,70,70,38,38,38,38,31,77,77,22,77,38,38,38,31,24,24,24,24,24,70,77,77,77,38,38,70,63,63,24,31,38,22,38,31,31,31,24,24,24,31,38,38,77,77,38,38,38,70,31,24,24,24,24,24,63,63,63,63,24,24,24,24,24,24,24,24,24,63,63,63,63,24,24,24,63,24,24,24,24,63,63,63,63,24,24,24,24,24,63,63,63,24,24,63,63,63,63,63,24,24,24,63,24,24,24,24,63,63,63,63,63,63,63,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,
38,63,63,31,70,70,31,70,70,77,77,77,77,38,31,31,31,24,24,24,63,63,70,77,77,38,31,63,63,63,63,24,31,38,38,31,31,24,63,24,63,70,31,38,77,77,77,77,38,31,24,24,63,24,24,24,24,63,63,63,24,24,24,24,63,24,24,24,63,63,63,63,63,24,24,24,24,24,24,24,63,63,63,63,24,24,24,24,63,24,24,63,63,63,24,24,63,63,63,24,24,24,24,24,24,63,24,63,63,63,63,63,63,63,63,63,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,
38,38,38,38,77,77,38,77,38,77,77,77,77,38,38,77,38,38,38,38,77,77,77,77,31,31,31,77,77,77,77,31,31,31,31,31,31,31,77,31,77,77,31,31,77,77,77,77,31,31,31,31,77,31,31,31,31,77,77,77,31,31,31,31,77,31,31,31,77,77,77,77,77,31,31,31,31,31,31,31,70,70,70,70,31,31,31,31,70,31,31,70,70,70,31,31,70,70,70,31,31,31,31,31,31,70,31,70,70,70,70,70,70,70,70,70,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,70,33,33,33,70,33,33,33,33,33,70,33,33,33,33,70,33,33,33,70,33,33,33,33,70,70,70,33,33,33,33,33,33,70,70,33,33,33,33,33,33,33,33,70,33,33,33,70,33,33,33,33,33,70,33,33,33,70,33,33,33,70,33,33,33,33,33,33,33,70,33,33,33,33,70,33,33,33,33,33,33,33,70,70,33,33,33,33,33,70,33,33,33,70,33,33,33,33,33,33,33,33,33,33,70,33,33,33,70,70,33,33,70,33,33,33,33,33,33,33,33,70,33,33,70,33,33,33,70,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
33,33,70,33,70,33,33,33,70,33,33,33,70,33,33,33,33,70,33,33,33,33,33,33,33,33,70,70,33,70,33,33,33,70,33,33,33,70,33,33,33,33,33,33,33,33,33,70,70,70,33,33,33,33,33,33,33,33,33,33,70,70,33,33,33,33,33,33,33,33,33,33,33,33,33,33,70,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,70,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,70,70,33,33,33,33,33,33,70,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,
