72,40,40,40,40,40,40,40,40,40,65,65,65,65,65,65,65,65,40,40,40,40,40,40,65,40,40,40,40,40,65,40,40,40,40,40,40,65,65,65,65,65,65,65,79,79,65,65,65,65,65,79,65,65,65,65,65,65,40,40,40,65,65,65,65,65,65,65,79,65,65,65,65,79,79,65,65,65,65,79,65,40,40,65,40,40,40,40,40,65,65,65,40,40,65,65,40,40,40,40,40,65,65,65,65,65,65,79,79,65,65,65,65,65,79,79,65,65,65,65,65,65,72,
72,40,40,40,40,65,65,65,79,40,65,65,65,65,65,65,65,65,40,40,40,40,40,65,65,65,65,65,65,65,65,65,65,40,40,65,40,65,65,65,65,65,65,65,79,79,65,65,65,65,65,79,65,65,65,65,65,65,40,40,40,65,65,65,65,65,65,65,79,65,65,65,65,79,79,65,65,65,65,79,65,40,40,65,65,65,65,40,40,65,65,65,65,65,65,65,65,65,40,40,40,65,65,65,65,65,65,79,79,65,65,65,65,65,79,79,65,65,65,65,65,65,72,
72,40,40,40,40,72,72,72,72,40,72,72,72,72,72,72,72,72,40,40,40,65,65,65,72,65,65,65,65,65,72,65,65,65,65,65,65,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,65,65,72,65,65,65,65,65,72,72,72,65,65,72,72,65,65,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
72,40,40,40,40,40,40,40,40,40,72,72,72,72,72,72,72,72,40,40,40,65,65,72,72,72,72,72,72,72,72,72,72,65,65,72,65,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,65,65,72,72,72,72,65,65,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
72,79,65,65,65,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,72,72,72,72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,65,65,79,79,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,72,72,72,72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,65,79,65,65,40,40,40,40,40,40,40,40,40,41,34,40,40,40,40,40,40,40,40,40,40,40,41,40,40,34,40,40,41,40,40,40,40,41,40,40,40,40,40,40,34,40,40,40,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40,40,41,40,40,40,40,40,40,40,40,40,34,40,40,40,40,40,40,40,40,40,41,40,40,40,40,34,40,40,41,40,40,40,41,40,40,41,40,40,40,40,34,40,40,41,40,40,40,40,40,40,40,40,40,40,40,34,40,72,
72,72,72,72,72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,65,40,40,40,40,65,40,40,65,65,65,65,65,65,65,65,65,65,40,40,40,40,65,65,65,65,65,65,65,65,65,79,65,65,65,65,65,65,65,40,40,40,65,79,65,65,65,65,79,65,65,65,65,65,79,79,79,65,65,40,40,40,65,65,65,79,65,65,65,65,65,79,65,65,65,65,65,65,65,40,40,40,65,65,40,40,40,65,65,65,65,40,40,40,65,65,65,65,65,40,40,40,65,65,65,65,40,40,40,40,40,65,40,40,40,40,40,40,40,40,40,72,
72,65,65,65,65,40,65,65,40,65,65,65,65,65,65,65,65,65,65,65,40,40,40,65,65,65,65,65,65,65,65,65,79,65,65,65,65,65,65,65,40,40,40,65,79,65,65,65,65,79,65,65,65,65,65,79,79,79,65,65,40,40,40,65,65,65,79,65,65,65,65,65,79,65,65,65,65,65,65,65,40,40,40,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,40,65,65,65,65,65,65,40,40,65,65,40,79,65,65,65,40,40,40,40,72,
72,72,65,65,65,65,72,65,65,72,72,72,72,72,72,72,72,72,72,65,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,65,65,65,72,72,72,72,65,65,65,72,72,72,72,72,65,65,65,72,72,72,72,65,65,65,65,65,72,40,72,72,72,72,40,40,40,40,72,
72,72,72,72,72,65,72,72,65,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,40,40,40,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,65,72,72,72,72,72,72,65,65,72,72,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,65,65,65,65,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,72,72,72,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,65,65,65,65,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,72,72,72,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,40,40,40,40,40,40,40,40,40,40,40,41,40,40,34,40,40,41,40,40,41,40,40,40,40,40,41,40,40,34,40,40,40,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40,41,41,40,40,40,40,40,40,40,40,40,34,40,40,40,40,40,40,40,40,40,40,40,40,40,40,34,40,40,40,40,40,40,40,40,40,40,40,40,40,41,34,40,40,40,40,40,41,41,40,40,40,40,40,65,65,79,65,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,72,72,72,72,
72,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,72,
72,65,40,40,65,65,65,40,40,65,65,40,40,65,65,65,65,40,40,40,65,65,79,65,65,65,65,65,65,79,65,65,65,65,79,79,79,79,65,65,65,79,65,65,65,65,65,65,79,65,65,65,65,79,79,65,65,65,65,65,65,65,65,65,79,79,79,65,65,65,65,79,65,65,65,65,65,79,79,65,65,65,65,65,65,40,40,40,40,65,65,65,65,40,40,40,40,40,65,40,65,79,79,65,65,65,65,65,79,65,65,65,65,65,79,79,79,65,65,65,65,65,72,
72,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,79,65,65,65,65,65,65,79,65,65,65,65,79,79,79,79,65,65,65,79,65,65,65,65,65,65,79,65,65,65,65,79,79,65,65,65,65,65,65,65,65,65,79,79,79,65,65,65,65,79,65,65,65,65,65,79,79,65,65,65,65,65,65,65,65,40,40,65,65,65,65,40,40,40,65,65,65,40,65,79,79,65,65,65,65,65,79,65,65,65,65,65,79,79,79,65,65,65,65,65,72,
72,72,65,65,72,72,72,65,65,72,72,65,65,72,72,72,72,65,65,65,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,65,65,65,65,72,72,72,72,65,65,65,65,65,72,65,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,65,65,72,72,72,72,65,65,65,72,72,72,65,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,
